      1999 OL4       |1999 07 21.000|0.000000  |41.60822|  8.2158|295.7394 |  6.7091 | 2000|  0.0000  | 7.9 | 0.15|   0.00
      1999 OM4       |2001 10 18.000|0.113822  |45.87093|  2.0845|113.7671 |132.9311 | 2000| 60.0856  | 7.1 | 0.15|   0.00
      1999 ON4       |2001 10 18.000|0.038190  |42.51214|  3.1897|133.0713 |188.3711 | 2000|357.1238  | 7.6 | 0.15|   0.00
      1999 RS214     |1999 09 19.000|0.000000  |42.96436|  3.1744|139.4957 |178.8182 | 2000|  0.0000  | 7.9 | 0.15|   0.00
      1999 RT214     |1999 09 19.000|0.070150  |43.67244|  2.5352|138.0626 |180.2460 | 2000|  0.0443  | 7.8 | 0.15|   0.00
      1999 RU214     |1999 10 09.000|0.681997  |95.52823|  4.1694|137.8043 |261.5824 | 2000|345.4488  | 7.3 | 0.15|   0.00
      1999 RV214     |1999 09 19.000|0.079809  |45.03200|  1.1491|144.6293 |357.8312 | 2000|180.1293  | 7.9 | 0.15|   0.00
      1999 RW214     |1999 09 19.000|0.000000  |42.94720|  1.3593|  0.3669 |  1.0038 | 2000|  0.0000  | 7.4 | 0.15|   0.00
      1999 RX214     |2000 09 13.000|0.041716  |44.90203|  4.8185|  3.7929 |247.0943 | 2000|111.5715  | 6.9 | 0.15|   0.00
      1999 RY214     |2000 09 13.000|0.188330  |45.55261| 13.6885|327.3378 | 72.1537 | 2000|340.7789  | 7.5 | 0.15|   0.00
      1999 RZ214     |1999 10 09.000|0.573850  |87.18745| 20.3006|214.7762 |117.6592 | 2000|  8.3764  | 7.9 | 0.15|   0.00
      1999 RA215     |2001 04 01.000|0.108759  |43.11739| 22.5612|132.3286 |270.7054 | 2000|286.6416  | 7.7 | 0.15|   0.00
      1999 RB215     |1999 10 09.000|0.345749  |48.31520|  7.8135|  4.9975 |  1.5485 | 2000|  0.0958  | 9.4 | 0.15|   0.00
      1999 RC215     |2000 09 13.000|0.060663  |44.54057|  1.4004|189.0351 |110.3257 | 2000| 62.6675  | 6.9 | 0.15|   0.00
      1999 RD215     |2000 09 13.000|0.686295  |120.7873| 25.8841|210.3370 |141.0641 | 2000|  2.7946  | 7.5 | 0.15|   0.00
      1999 RE215     |2000 09 13.000|0.045958  |44.61854|  1.3454|149.2760 |170.4211 | 2000|  8.9191  | 6.6 | 0.15|   0.00
      1999 RF215     |1999 10 09.000|0.000000  |43.96413|  3.6750|327.5791 |  0.1957 | 2000|  0.0000  | 7.4 | 0.15|   0.00
      1999 RG215     |2000 09 13.000|0.031099  |46.45208|  0.2524|294.7813 | 35.7326 | 2000|  7.5417  | 7.4 | 0.15|   0.00
      1999 RH215     |1999 10 09.000|0.348173  |47.88955| 10.2346|277.1231 |355.4606 | 2000| 34.9494  | 8.1 | 0.15|   0.00
