      1998 BP26      |2001 10 18.000|0.257015  |1.722885| 20.2255|331.1342 |186.5019 | 2000|224.8780  |17.7 | 0.15|   0.00
      1998 FW4       |2001 10 18.000|0.729080  |2.496478|  3.5648|  3.1279 | 75.3817 | 2000|346.6678  |19.0 | 0.15|   0.00
      1998 HL1       |2001 10 18.000|0.187066  |1.246126| 20.0451|213.6377 |148.4236 | 2000| 37.1723  |19.1 | 0.15|   0.00
      1998 HK3       |2001 10 18.000|0.299825  |1.828100| 24.7025| 27.2886 |267.3978 | 2000| 87.5636  |17.5 | 0.15|   0.00
      1998 HM3       |2001 10 18.000|0.062142  |1.246666| 39.3370|210.8682 |136.9432 | 2000| 54.1954  |18.5 | 0.15|   0.00
      1998 KV2       |2001 10 18.000|0.332001  |1.593462| 13.0346| 66.8924 | 50.3351 | 2000|344.7060  |17.1 | 0.15|   0.00
      1998 KE3       |2001 10 18.000|0.253219  |2.049051| 47.9090| 63.0047 |130.5244 | 2000| 78.4486  |15.4 | 0.15|   0.00
      1998 MT24      |2001 10 18.000|0.649700  |2.419963| 33.9745|309.7460 |253.9387 | 2000|348.7283  |14.8 | 0.15|   0.00
      1998 PG        |2001 10 18.000|0.391644  |2.015424|  6.4870|222.9108 |155.7905 | 2000| 17.6779  |17.3 | 0.15|   0.00
      1998 PB1       |2001 10 18.000|0.431528  |2.028225|  5.9709|299.8721 |350.0366 | 2000| 45.1956  |17.2 | 0.15|   0.00
      1998 QA1       |2001 10 18.000|0.533220  |2.102961|  8.1691|299.1826 |332.8607 | 2000| 30.7999  |19.1 | 0.15|   0.00
      1998 QH2       |2001 10 18.000|0.362331  |1.426248| 61.0073|168.9639 | 13.8787 | 2000| 89.4169  |16.2 | 0.15|   0.00
      1998 QR52      |2001 10 18.000|0.287825  |1.043885| 17.6375|316.3026 |204.2027 | 2000|164.4868  |18.7 | 0.15|   0.00
      1998 RO1       |2001 10 18.000|0.720100  |0.990792| 22.6789|351.9425 |151.0373 | 2000|313.5876  |18.0 | 0.15|   0.00
      1998 SV4       |2001 10 18.000|0.641996  |0.816469| 53.2956|177.2693 |359.4735 | 2000|225.7974  |18.2 | 0.15|   0.00
      1998 SC15      |2001 10 18.000|0.414805  |1.273716| 16.0784|198.8515 |277.2784 | 2000|334.8952  |19.4 | 0.15|   0.00
      1998 SU27      |2001 10 18.000|0.593264  |2.123971|  7.0901|271.6204 |169.3988 | 2000|335.8048  |19.6 | 0.15|   0.00
      1998 SG36      |2001 10 18.000|0.337221  |1.645999| 24.8430|186.6741 | 29.5944 | 2000|301.5163  |16.0 | 0.15|   0.00
      1998 TU3       |2001 10 18.000|0.483790  |0.787176|  5.4099|102.3832 | 84.5108 | 2000|257.5677  |14.7 | 0.15|   0.00
      1998 UP1       |2001 10 18.000|0.345008  |0.999111| 33.1716| 18.4258 |234.4327 | 2000| 97.6451  |20.7 | 0.15|   0.00
      1998 VO33      |2001 10 18.000|0.809661  |1.247917| 14.9622| 64.4668 |209.7097 | 2000| 74.7969  |17.0 | 0.15|   0.00
      1998 WM        |2001 10 18.000|0.315324  |1.224706| 22.5155| 45.7078 |172.4686 | 2000|281.6408  |16.8 | 0.15|   0.00
      1998 WP5       |2001 10 18.000|0.195196  |1.374136| 19.5035| 36.2120 | 97.4927 | 2000|239.1971  |18.4 | 0.15|   0.00
      1998 WZ6       |2001 10 18.000|0.408006  |1.452220| 24.7509| 68.8477 |110.5820 | 2000|175.2934  |17.3 | 0.15|   0.00
      1998 WO7       |2001 10 18.000|0.304679  |2.132558| 45.7714| 78.3318 |330.4843 | 2000|349.4088  |16.5 | 0.15|   0.00
      1999 AU23      |2001 10 18.000|0.411038  |2.159787| 20.3964|293.8580 |117.6193 | 2000|327.6116  |17.2 | 0.15|   0.00
      1999 CT3       |2001 10 18.000|0.131926  |1.426768| 34.2350|321.9896 |268.2009 | 2000|122.8983  |18.3 | 0.15|   0.00
      1999 CV8       |2001 10 18.000|0.351826  |1.297621| 15.2626|132.1029 |279.1672 | 2000|348.8071  |19.6 | 0.15|   0.00
      1999 CZ136     |2001 10 18.000|0.448146  |2.294162|  2.2579|289.9254 | 56.0318 | 2000| 49.7773  |15.6 | 0.15|   0.00
      1999 GJ2       |2001 10 18.000|0.197911  |1.535326| 11.2745|196.3340 |142.2463 | 2000|354.1711  |17.0 | 0.15|   0.00
      1999 HF1       |2001 10 18.000|0.462467  |0.819051| 25.6584|155.9580 |253.3518 | 2000|240.6890  |14.5 | 0.15|   0.00
      1999 HY1       |2001 10 18.000|0.130709  |1.386395| 34.2249|216.1796 | 89.8283 | 2000|105.2646  |18.3 | 0.15|   0.00
      1999 JT6       |2001 10 18.000|0.579034  |2.134259|  9.5680| 79.0694 | 38.8692 | 2000|325.6794  |16.3 | 0.15|   0.00
      1999 JW6       |2001 10 18.000|0.143125  |1.507507| 51.3168| 66.4380 | 68.5103 | 2000|190.3412  |17.3 | 0.15|   0.00
      1999 KX4       |2001 10 18.000|0.292724  |1.457469| 16.5724|105.0349 | 76.2692 | 2000|185.9636  |16.9 | 0.15|   0.00
      1999 NC43      |2001 10 18.000|0.579591  |1.759655|  7.1152|312.0104 |120.3335 | 2000|270.4879  |16.0 | 0.15|   0.00
      1999 OW3       |2001 10 18.000|0.779854  |2.089266| 35.2332|196.5159 | 35.3018 | 2000|328.3305  |14.7 | 0.15|   0.00
      1999 PJ1       |2001 10 18.000|0.359315  |1.675230| 34.4847|319.5740 | 80.5023 | 2000|323.3096  |18.0 | 0.15|   0.00
      1999 QD2       |2001 10 18.000|0.060969  |1.685766| 23.2826|154.1115 |122.6356 | 2000| 44.3513  |17.1 | 0.15|   0.00
      1999 RH33      |2001 10 18.000|0.171016  |1.551096| 11.0177|168.4387 |351.3862 | 2000|225.6790  |19.2 | 0.15|   0.00
      1999 TA10      |2001 10 18.000|0.241569  |1.505713| 20.8423|214.7825 | 84.6074 | 2000| 88.6532  |17.7 | 0.15|   0.00
      1999 TK12      |2001 10 18.000|0.393382  |1.682950| 24.4820|359.2313 |112.0196 | 2000|279.9801  |18.2 | 0.15|   0.00
